,unique_id,ds,volume,trade_count,y,SMA_20_normalized,SMA_50_normalized,EMA_20_normalized,BBL_20_2.0_normalized,BBM_20_2.0_normalized,BBU_20_2.0_normalized,RSI_normalized,MACD_normalized,MACD_signal_normalized,MACD_hist_normalized
5563,BTC/USD,2023-08-22 20:00:00+00:00,0.017023633,8.0,0.33337368128599565,0.34261944062012334,0.3446993039244494,0.3426083864111085,0.341795729575998,0.34261944062012334,0.33667500046395815,0.4102759311640887,0.3386246789115848,0.3500985077558563,0.3321054607512016
5564,BTC/USD,2023-08-22 21:00:00+00:00,0.782446977,8.0,0.3263103354162742,0.34192194587978575,0.3443469682736722,0.34154312724288755,0.3392560417179237,0.34192194587978575,0.33775817834058897,0.31084092983846234,0.3280694561633178,0.3447028668111232,0.31474970890936205
5565,BTC/USD,2023-08-22 22:00:00+00:00,0.867331874,19.0,0.33126726858205957,0.34145211010432963,0.3440311195426048,0.34106062028314166,0.3384710475099426,0.34145211010432963,0.33759996605424253,0.41618691501998545,0.32710633855601134,0.3401694867401783,0.3239759835614703
5566,BTC/USD,2023-08-22 23:00:00+00:00,0.076070885,38.0,0.33962125572930535,0.34143132046952857,0.3439302047322525,0.3414352060667133,0.33847894707944465,0.34143132046952857,0.3375520765009362,0.5490407380791412,0.3383216915612762,0.3390681684476887,0.3606993761606469
5567,BTC/USD,2023-08-23 00:00:00+00:00,0.030525,3.0,0.33938086155773645,0.34146275193177955,0.3437995525942165,0.34175077567354656,0.3384786548805585,0.34146275193177955,0.33761330587171207,0.5452806447112634,0.3471806459568513,0.3401819041075351,0.3844006674458528
5568,BTC/USD,2023-08-23 01:00:00+00:00,0.01850991,2.0,0.33969060191598704,0.34145950590246965,0.34368882704424036,0.3420663656176575,0.3384796867935859,0.34145950590246965,0.3376060217956209,0.5498349628734143,0.35484587927425787,0.3427988901221139,0.40048559146972434
5569,BTC/USD,2023-08-23 02:00:00+00:00,0.001210187,3.0,0.33962660376426795,0.34141468151001664,0.3436147709300435,0.3423456854046948,0.3385022703039623,0.34141468151001664,0.3374974434507977,0.548684360460365,0.36097666784470456,0.34627296211359876,0.4096564942252505
5570,BTC/USD,2023-08-23 03:00:00+00:00,0.0,0.0,0.33818491615261653,0.34122308148005503,0.34350311673632294,0.34245842104063856,0.33861666322881306,0.34122308148005503,0.3370162004440208,0.5220206162907166,0.3639486246416992,0.34972142177145826,0.4093824397810656
5571,BTC/USD,2023-08-23 04:00:00+00:00,0.003630384,1.0,0.3399437778911166,0.3412150973900909,0.3434667669291273,0.34273119859156426,0.3386218928132196,0.3412150973900909,0.33699570294132963,0.552469034247941,0.36879504177525263,0.3535714679292877,0.41367945412780566
5572,BTC/USD,2023-08-23 05:00:00+00:00,0.000542964,1.0,0.33981645900544033,0.3412116981692274,0.34343147855560713,0.3429656351589084,0.33862383620017256,0.3412116981692274,0.3369872476566299,0.549879145062303,0.3724716726841589,0.35747937994369644,0.4142986243835952
5573,BTC/USD,2023-08-23 06:00:00+00:00,0.003907389,5.0,0.3402770852567691,0.3412257256206574,0.3434278181999316,0.34322246945374857,0.3386138094526054,0.3412257256206574,0.3370240646559906,0.5584988306442991,0.37599510455453145,0.3613990884780825,0.41442484828700793
5574,BTC/USD,2023-08-23 07:00:00+00:00,0.028959584,6.0,0.3400241410298212,0.3412298210019537,0.34339014699373394,0.3434302834377241,0.3386112378750606,0.3412298210019537,0.3370344723428543,0.5526249784319954,0.3783811108927745,0.36507211761353825,0.41178535488688556
5575,BTC/USD,2023-08-23 08:00:00+00:00,0.126185038,3.0,0.3392772344669445,0.34120182773829877,0.34338893747854327,0.34354578388793056,0.33862291552617096,0.34120182773829877,0.33696899075860665,0.5346532535261107,0.3791722926049173,0.36818869305245594,0.40583124657522623
5576,BTC/USD,2023-08-23 09:00:00+00:00,0.009,1.0,0.3395018162818073,0.3412677001063385,0.34340187834043734,0.3436720903170576,0.338619664446974,0.3412677001063385,0.3370998426415025,0.5397975075765729,0.3800354184151982,0.3708763053453464,0.40124129947082693
5577,BTC/USD,2023-08-23 10:00:00+00:00,0.051,1.0,0.3368564999214731,0.3412161089982198,0.34333558608523684,0.3435295176200452,0.338582817211856,0.3412161089982198,0.33703514018619457,0.4756782042387697,0.37701470890120586,0.37234621535820867,0.3882117674329418
5578,BTC/USD,2023-08-23 11:00:00+00:00,0.025784949,4.0,0.3358348469757843,0.3412079508681475,0.3432681698730545,0.3433013247428852,0.33857111026013315,0.3412079508681475,0.3370305482577899,0.4528052862688807,0.3732091622031695,0.37266524002787593,0.37589718307432124
5579,BTC/USD,2023-08-23 12:00:00+00:00,0.131757766,10.0,0.3323958822270003,0.3408755333550069,0.34319105523571036,0.34276095440282167,0.33808154468748713,0.3408755333550069,0.33685547331939186,0.3838131807520003,0.3655215403906572,0.3711894210101022,0.3566921822197856
5580,BTC/USD,2023-08-23 13:00:00+00:00,0.075334896,6.0,0.33864598807352553,0.3412117498373846,0.34317166752622147,0.3428789089027813,0.3386326889953003,0.3412117498373846,0.3369788575358585,0.5287536983600081,0.36814933232297387,0.3706004714991465,0.3661817716227408
5581,BTC/USD,2023-08-23 14:00:00+00:00,0.041139077,10.0,0.3393734634427048,0.34144096428573306,0.34319520151813576,0.3430562646731872,0.3388343069682561,0.34144096428573306,0.33722996751857776,0.5428387239077711,0.3712657352843724,0.3708310392163732,0.37495068513742674
5582,BTC/USD,2023-08-23 15:00:00+00:00,1.042267251,11.0,0.34326148486051533,0.342110366051937,0.34320125640675675,0.34359424119383775,0.33972708882054936,0.342110366051937,0.3376717864768515,0.6119245161961433,0.3790578505000455,0.3727700611536433,0.3932313103447649
5583,BTC/USD,2023-08-23 16:00:00+00:00,0.213322944,11.0,0.3522424399732099,0.34306980747139104,0.34340636466189745,0.3449529977087937,0.33860939421275615,0.34306980747139104,0.34060418097556006,0.7263072758248534,0.3973993177547067,0.37845126732521167,0.4332730431822295
5584,BTC/USD,2023-08-23 17:00:00+00:00,0.001206577,5.0,0.35736603573521314,0.3446489322930114,0.3438405316205026,0.34667983008639564,0.33869322064994345,0.3446489322930114,0.3435858872927511,0.7729786794921449,0.4185142198452961,0.3877507213212076,0.47198864446064565
5585,BTC/USD,2023-08-23 18:00:00+00:00,0.124235825,12.0,0.3546285549056902,0.3458368104190805,0.3441645983272133,0.3479764034832163,0.3389747093215867,0.3458368104190805,0.3456193535026555,0.7151304238366823,0.4307955612332696,0.39795570123674007,0.4816778592820762
